ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO,ASSENTAMEN
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Uruará,PA RIO DO PEIXE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Uruará,PA CORTA CORDA
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Lábrea,PA MONTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Juruti,PAE JURUTI VELHO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santa Maria das Barreiras,PA HAMILTON CORDEIRO CELSO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Alenquer,PA MIRITI
desmatamento,10,2021,Sentinel-1-2,TO,0.02,Araguatins,PA ATANASIO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA MAMURU
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Cachoeira do Piriá,PA CIDAPAR 1ª PARTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Buritis,PA SANTA CRUZ
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Porto Velho,PA PAU DARCO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Presidente Juscelino,PA TINGIDOR
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Amapá do Maranhão,PA BOM PASTOR
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Uruará,PDS SANTA CLARA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Alenquer,PA NOVO HORIZONTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PA SALVADOR ALLENDE PIRATININGA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA RIO BANDEIRA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PA ESPECIAL QUILOMBOLA EREPECURÚ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Cachoeira do Piriá,PA CIDAPAR 1ª PARTE
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA PLACAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Itaituba,PDS PIMENTAL
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Assis Brasil,PAE SANTA QUITÉRIA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PDS SERRA AZUL
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA MORADA NOVA
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Xapuri,PAE CHICO MENDES
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PDS ÁGUA PRETA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA RIO CURURUÍ
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Acrelândia,PA SANTO ANTONIO DO PEIXOTO
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PAE SAPUCUA TROMBETAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA REPARTIMENTO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Assis Brasil,PAE SANTA QUITÉRIA
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Novo Aripuanã,PA ACARI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Peritoró,PA SANTA RITA DOS MATÕES
desmatamento,10,2021,Sentinel-1-2,MA,0.02,São Mateus do Maranhão,PA NOVA VIDA
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PA TAPERA VELHA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA TERRA PARA PAZ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Medicilândia,PA PARAÍSO DO NORTE
desmatamento,10,2021,Sentinel-1-2,RR,0.02,Rorainópolis,PAD ANAUÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Acará,PA BENEDITO ALVES BANDEIRA
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Vale do Anari,PA JATUARANA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Oriximiná,PAE SAPUCUA TROMBETAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Boca do Acre,PAE ANTIMARY
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Itapecuru Mirim,PA ENTRONCAMENTO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,São Félix do Xingu,PA BELAUTO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Goianésia do Pará,PA ARARANDEUA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Terra Santa,PA JAMARY
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PA ITUQUI
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Presidente Figueiredo,PA RIO PARDO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Itaituba,PDS NOVA UNIÃO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Medicilândia,PA PARAÍSO DO NORTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PAC ITAPECURU
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PAE LAGO GRANDE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA MAMURU
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Acará,PA BENEDITO ALVES BANDEIRA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Aveiro,PA TAPAJÓS
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Feijó,PA BERLIM RECREIO
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Manoel Urbano,PA LIBERDADE
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Plácido de Castro,PAD PEDRO PEIXOTO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA BOM JARDIM
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Ariquemes,PA SANTA CRUZ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA MONTES BELOS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Moju,PA OLHO D ÁGUA II
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Matupá,PA PADOVANI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Breves,PAE ILHA DOS MACACOS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PA ACOMEC
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Prainha,PAE REGIÃO DO CUÇARI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PAE LAGO GRANDE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,AP,0.02,Calçoene,PA/ CARNOT
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Colniza,PA ESCOL SUL
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Rurópolis,PDS CUPARI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PAE LAGO GRANDE
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAE RIOZINHO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PIC MONTE ALEGRE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Uruará,PA TUTUÍ NORTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,RR,0.02,Rorainópolis,PAD ANAUÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PA JOAQUIM DE MATOS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Rodrigues Alves,PA PARANÁ DOS MOURAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Nova Mamoré,PA RIBEIRÃO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Brasiléia,PAE SANTA QUITÉRIA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PDS SERRA AZUL
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Aveiro,PA BRASÍLIA LEGAL
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Novo Repartimento,PA TUERE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA MACANÃ II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Faro,PA ITAQUERA I
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Paranaíta,PA SÃO PEDRO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PAE LAGO GRANDE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA CRUZEIRÃO
desmatamento,10,2021,Sentinel-1-2,AP,0.02,Macapá,PA CORRE ÁGUA
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Feijó,PA BERLIM RECREIO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Cumaru do Norte,PA MATA VERDE
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Nova União,PA PALMARES
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Rosário,PA TINGIDOR
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Anapu,PA PILÃO POENTE II e III
desmatamento,10,2021,Sentinel-1-2,RR,0.02,Rorainópolis,PAD ANAUÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PDS AVELINO RIBEIRO
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Colniza,PA ESCOL SUL
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Cachoeira do Piriá,PA CIDAPAR 1ª PARTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Senador José Porfírio,PA ARAPARI
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAE RIOZINHO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Porto de Moz,PEAEX MAJARI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PAC ITAPECURU
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAE RIOZINHO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Uruará,PA TUTUÍ NORTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Belterra,PAC BELA TERRA II
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Pirapemas,PA BARRIGUDA/BAGACEIRA
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Acrelândia,PAE PORTO DIAS
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Rodrigues Alves,PA PARANÁ DOS MOURAS
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Lábrea,PA UMARI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Juruti,PEAEX CURUMUCURI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PAE ILHA GRANDE - PACAJAI
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Monte Negro,PA MASSANGANA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PAE SAPUCUA TROMBETAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Juruti,PEAEX CURUMUCURI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,RR,0.02,Iracema,PA MASSARANDUBA
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Colniza,PA NOVA COTRIGUAÇU
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA BOM JARDIM
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Bujari,PAE CANARY
desmatamento,10,2021,Sentinel-1-2,AP,0.02,Mazagão,PAE BARREIRO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Rurópolis,PIC ITAITUBA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Medicilândia,PDS ADEMIR FREDERICCE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA SOL NASCENTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Juruti,PEAEX CURUMUCURI
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Santa Rita,PA SANTO ANTONIO SEFANS CAREMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PAE SAPUCUA TROMBETAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PA ÁREA CUMINÁ E TROMBETAS
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Itapecuru Mirim,PA BOCA DA MATA
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Chupinguaia,PA MARANATA
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Lábrea,PA SANTO ANTONIO DO PEIXOTO
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Oriximiná,PA ESPECIAL QUILOMBOLA EREPECURÚ
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Altamira,PA ASSURINI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA PLACAS
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Senador Guiomard,PDS POLO PIRÃ-DE-RÃ
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Presidente Vargas,PA EXTRATIVISTA LEITE
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Guarantã do Norte,PA SÃO CRISTÓVÃO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Capixaba,PAE REMANSO
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Nova Mamoré,PA ROSANA LECY
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAF PROVIDÊNCIA CAPITAL
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Boca do Acre,PAE ANTIMARY
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Uruará,PDS SANTA CLARA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PA CORTA CORDA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Aveiro,PA RIO CUPARI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA ALTO PARÁ
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Acrelândia,PAD PEDRO PEIXOTO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA CRUZEIRÃO
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Capinzal do Norte,PA SANTA CRUZ
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Colniza,PA COLNIZA-I
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Colniza,PA PERSEVERANÇA PACUTINGA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA MORADA NOVA II
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Presidente Juscelino,PA TINGIDOR
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PAE ILHA GRANDE - PACAJAI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PDS SERRA AZUL
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PA ITUQUI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PAE ILHA GRANDE - PACAJAI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Rurópolis,PAC ARAIPACUPU
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Alenquer,PA CAMBURÃO II
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PDS AVELINO RIBEIRO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Brasiléia,PAE SANTA QUITÉRIA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PDS PARAÍSO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Senador Guiomard,PDS POLO PIRÃ-DE-RÃ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PA CORTA CORDA
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Rodrigues Alves,PA PARANÁ DOS MOURAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Moju,PA OLHO D ÁGUA II
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Brasiléia,PAD QUIXADÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Prainha,PAE REGIÃO DO CUÇARI
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA ESPECIAL QUILOMBOLA ÁREA DAS CABECEIRAS
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA REPARTIMENTO
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Governador Jorge Teixeira,PA NOVA FLORESTA
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Nova Mamoré,PA FLORIANO MAGNO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Alenquer,PIC MONTE ALEGRE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PDS SERRA AZUL
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Monte Negro,PA MASSANGANA
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Guarantã do Norte,PA BRAÇO SUL
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Senador Guiomard,PAD PEDRO PEIXOTO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PIC MONTE ALEGRE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA ESPECIAL QUILOMBOLA ÁREA DAS CABECEIRAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PAE SAPUCUA TROMBETAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Santarém,PEAEX ARUA
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Xapuri,PDS FLORESTA
desmatamento,10,2021,Sentinel-1-2,AC,0.01,Assis Brasil,PAE SANTA QUITÉRIA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PA ÁREA CUMINÁ E TROMBETAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA CURUMU II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Alenquer,PIC MONTE ALEGRE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA RIO BANDEIRA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,AP,0.02,Amapá,PA PIQUIA DO AMAPÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA SOL NASCENTE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Óbidos,PA ESPECIAL QUILOMBOLA ÁREA DAS CABECEIRAS
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Portel,PDS LIBERDADE I
desmatamento,10,2021,Sentinel-1-2,RO,0.02,São Francisco do Guaporé,PA CAUTARINHO
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Nova Ubiratã,"PA BOA ESPERANÇA I, II E III"
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Cachoeira do Piriá,PA CIDAPAR 1ª PARTE
desmatamento,10,2021,Sentinel-1-2,MA,0.02,Amapá do Maranhão,PA BOM PASTOR
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Brasiléia,PAD QUIXADÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Cachoeira do Piriá,PA CIDAPAR 1ª PARTE
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Nova Mamoré,PA FRANCISCO JOAO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PIC MONTE ALEGRE
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PA CAMPOS DO POPÓ
desmatamento,10,2021,Sentinel-1-2,AM,0.02,Apuí,PA RIO JUMA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Monte Alegre,PIC MONTE ALEGRE
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,10,2021,Sentinel-1-2,AP,0.02,Mazagão,PA AGRO-EXTRATIVISTA MARACÁ
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Matupá,PA SÃO JOSÉ UNIÃO
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Manoel Urbano,PAR ALELUIA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Aveiro,PA CRISTALINO II
desmatamento,10,2021,Sentinel-1-2,AC,0.02,Assis Brasil,PAD QUIXADÁ
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Serra Nova Dourada,PDS BORDOLÃNDIA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PA MACANÃ II
desmatamento,10,2021,Sentinel-1-2,RR,0.01,São Luiz,PA INTEGRAÇÃO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Oriximiná,PA ÁREA CUMINÁ E TROMBETAS
desmatamento,10,2021,Sentinel-1-2,MT,0.02,Cotriguaçu,PA NOVA COTRIGUAÇU
desmatamento,10,2021,Sentinel-1-2,PA,0.02,São Domingos do Araguaia,PA BRASILESPANHA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Pacajá,PA SOL NASCENTE
desmatamento,10,2021,Sentinel-1-2,RO,0.02,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Placas,PDS AVELINO RIBEIRO
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Goianésia do Pará,PA ARARANDEUA
desmatamento,10,2021,Sentinel-1-2,PA,0.02,Uruará,PDS IRMÃ DOROTHY
desmatamento,10,2021,Sentinel-1-2,AC,0.01,Rodrigues Alves,PA PARANÁ DOS MOURAS
desmatamento,10,2021,Sentinel-1-2,RR,0.01,Mucajaí,PA VILA NOVA
desmatamento,10,2021,Sentinel-1-2,AM,0.01,Humaitá,PAE SANTA MARIA AUXILIADORA
desmatamento,10,2021,Sentinel-1-2,TO,0.01,Araguatins,PA ATANASIO
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Alenquer,PA BAIXÃO
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Faro,PA ITAQUERA I
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Mojuí dos Campos,PA MOJU I E II
desmatamento,10,2021,Sentinel-1-2,MT,0.01,Colniza,PA PERSEVERANÇA PACUTINGA
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Medicilândia,PA PARAÍSO DO NORTE
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Anapu,PA PILÃO POENTE II e III
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Oriximiná,PA ÁREA CUMINÁ E TROMBETAS
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Medicilândia,PDS ADEMIR FREDERICCE
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Santarém,PA CORTA CORDA
desmatamento,10,2021,Sentinel-1-2,RR,0.01,Caroebe,PA JATAPU
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Uruará,PAC OURO BRANCO I
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Monte Alegre,PIC MONTE ALEGRE
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Belterra,PAC BELA TERRA II
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Placas,PA PLACAS
desmatamento,10,2021,Sentinel-1-2,AM,0.01,Novo Aripuanã,PA ACARI
desmatamento,10,2021,Sentinel-1-2,AC,0.01,Sena Madureira,PAE RIOZINHO
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Trairão,PA RIO BONITO
desmatamento,10,2021,Sentinel-1-2,AC,0.01,Senador Guiomard,PAD PEDRO PEIXOTO
desmatamento,10,2021,Sentinel-1-2,PA,0.01,Belterra,PAC BELA TERRA I
desmatamento,10,2021,Sentinel-1-2,PA,0.01,São Félix do Xingu,PA SUMAUMA II
desmatamento,10,2021,Sentinel-1-2,MA,0.01,Peritoró,PA SÃO JOÃO DAS NEVES
